Id,Age,Gender,Departments,Average Score,Habit,Field_of_Interest,Communication Skills,Teamwork Skills,Management Skills,Critical Thinking,Computer Skills,Language Skills,Machine Operation Skills,Data Analysis Skills,Sales and Marketing Skills,Writing Skills,Financial Skills,Project Management Skills,Medical Skills,Annual Tuition Budget,Preferred_Location,Key Factors for Future Job,Major
6256,18,1,1,7.74,"5,4,2","1,3,8",1,1,4,3,1,1,2,1,1,2,3,3,2,1,2,"3,6,2",21
6257,18,1,1,8.74,"3,5,2","4,5,9",1,3,5,4,2,1,1,2,1,2,1,1,3,2,3,"2,7,3",8
6258,17,1,5,9.45,"7,5,1","10,12,2",5,3,4,3,1,1,3,2,1,3,3,2,3,3,1,"3,7,1",1
6259,18,2,2,8.23,"8,2,3","4,5,8",5,3,2,1,3,3,1,2,1,3,1,2,1,1,3,"7,1,6",8
6260,19,1,3,9.21,"5,6,8","1,11,3",2,3,3,5,3,2,3,3,2,3,1,3,1,1,2,"5,4,7",5
6261,18,2,1,8.16,"6,2,5","1,3,7",5,4,5,1,3,3,2,1,2,1,3,3,2,3,2,"5,8,7",10
6262,18,2,2,7.69,"5,6,7","2,7,8",3,2,1,4,2,2,2,1,2,1,1,3,2,2,2,"1,7,8",15
6263,19,1,1,7.9,"2,6,5","1,12,8",1,3,5,4,3,1,1,1,3,2,1,3,2,2,2,"1,4,8",8
6264,17,2,1,9.35,"1,5,2","6,7,8",3,4,1,4,3,1,3,1,2,1,1,2,1,1,2,"4,7,1",8
6265,16,1,3,8.64,"5,2,6","2,5,7",2,1,4,5,2,2,1,3,2,1,1,1,1,3,1,"7,2,4",5
6266,19,1,5,7.31,"3,7,6","12,2,8",5,5,5,5,3,1,1,3,3,1,3,2,2,2,2,"1,2,1",2
6267,18,1,1,8.97,"5,6,4","12,7,8",1,3,2,5,3,2,2,1,2,1,1,3,2,1,3,"2,5,7",10
6268,17,1,5,7.85,"2,7,3","2,4,5",4,1,3,4,3,3,3,2,3,1,2,3,3,1,1,"5,2,4",14
6269,19,1,3,8.01,"3,8,7","4,7,9",1,2,1,1,3,1,1,2,3,1,1,2,2,1,2,"4,1,8",5
6270,19,2,3,9,"2,6,5","11,3,6",1,2,2,2,1,2,2,2,2,3,3,3,2,2,3,"3,6,1",5
6271,17,2,5,8.71,"6,2,1","10,5,6",5,1,4,2,2,1,2,1,3,2,3,2,1,1,2,"1,2,7",2
6272,16,2,1,8.98,"4,8,7","10,2,3",4,5,5,1,1,1,2,3,3,3,2,3,2,3,2,"7,8,2",10
6273,16,1,4,8.45,"2,5,6","10,12,4",3,2,4,2,1,2,2,1,2,1,1,1,2,3,3,"6,5,3",21
6274,17,2,1,7.55,"7,1,3","11,2,7",4,4,1,4,3,2,3,1,1,1,3,1,3,2,1,"1,5,4",11
6275,18,1,5,7.33,"3,2,4","3,5,7",4,1,3,4,1,2,3,1,3,3,3,2,1,2,3,"6,5,4",1
6276,17,1,3,7.38,"1,3,2","11,3,8",2,3,4,3,3,1,3,1,2,2,2,3,1,1,2,"5,8,6",21
6277,17,2,4,7.71,"4,8,2","6,7,9",3,5,3,3,3,1,2,1,2,1,3,2,2,1,1,"1,8,7",21
6278,18,1,1,7.56,"5,3,7","10,11,8",3,2,5,5,3,3,2,3,2,1,2,2,3,1,3,"7,3,5",10
6279,19,2,1,8.64,"7,2,5","4,6,8",2,3,2,3,3,2,3,1,3,1,3,1,2,3,2,"5,3,6",6
6280,18,2,2,9.29,"3,6,4","4,6,9",1,1,3,2,3,2,3,2,1,3,1,3,3,2,2,"5,4,1",8
6281,18,1,4,8.13,"5,1,7","2,3,8",1,4,4,2,3,3,1,2,2,1,3,2,3,3,2,"8,1,3",4
6282,16,1,4,7.55,"7,8,2","11,12,9",5,3,1,3,3,2,2,2,1,2,2,2,3,1,2,"5,1,7",19
6283,18,2,3,7.84,"5,2,3","11,7,8",3,3,1,5,3,2,3,2,2,1,2,2,1,3,3,"8,6,4",5
6284,17,2,3,7.95,"7,3,4","10,11,8",1,5,4,2,3,1,2,2,2,2,3,1,1,3,3,"1,3,5",5
6285,17,1,4,7.42,"7,8,2","11,5,6",2,1,3,4,2,2,3,2,1,3,3,2,1,1,3,"3,5,8",1
6286,18,2,1,7.98,"3,8,2","4,7,8",1,2,4,3,3,3,1,2,2,3,2,3,2,2,1,"5,8,6",10
6287,18,2,4,8.62,"7,6,8","2,3,8",1,5,5,1,3,1,1,2,3,2,3,1,3,2,2,"6,5,8",6
6288,16,2,1,8.21,"1,8,3","12,4,7",5,5,5,3,3,2,3,1,2,1,3,2,1,3,1,"1,4,7",4
6289,16,1,4,9.31,"5,7,3","10,11,3",4,4,1,1,2,1,3,2,1,1,2,3,3,3,3,"4,6,1",4
6290,16,2,5,7.85,"5,3,2","10,11,8",4,3,2,3,3,3,1,2,1,3,2,1,1,3,3,"2,1,4",1
6291,17,2,2,7.19,"1,4,2","10,11,8",5,5,1,4,3,2,3,2,1,3,1,3,2,3,2,"3,1,7",8
6292,19,1,5,7.2,"7,8,5","11,2,4",4,3,4,3,2,2,2,1,3,2,3,3,2,1,2,"2,3,7",3
6293,19,1,1,8.58,"5,3,7","10,4,5",1,3,3,1,2,1,2,3,3,3,3,2,1,3,2,"5,2,1",8
6294,19,2,3,8.47,"3,4,8","3,7,9",4,4,4,4,2,2,3,3,2,3,1,2,1,3,3,"4,1,6",5
6295,19,1,5,9.45,"5,1,6","1,11,6",1,4,2,3,2,2,3,1,2,2,1,1,1,3,1,"8,7,1",1
6296,19,2,1,8.23,"7,3,6","1,12,9",4,2,1,3,1,1,3,2,1,2,3,1,1,2,2,"5,7,8",13
6297,17,2,4,9.38,"6,8,3","11,6,8",4,5,3,5,2,2,3,2,3,3,2,1,3,2,1,"6,1,3",18
6298,19,2,3,8.6,"6,7,1","2,5,9",2,1,1,2,3,2,1,3,3,1,3,3,2,2,1,"1,6,4",5
6299,19,1,2,7.46,"7,3,6","11,6,7",1,3,5,4,1,1,1,1,3,2,2,2,2,2,2,"7,1,5",8
6300,16,2,1,8.77,"8,7,1","3,4,8",1,4,4,2,1,2,2,3,3,3,1,2,2,1,2,"4,6,2",10
6301,19,2,1,8.4,"1,3,4","11,2,7",4,4,1,1,3,2,3,3,1,3,1,2,3,3,2,"2,8,1",10
6302,16,2,4,8.39,"5,4,3","10,2,9",4,1,1,3,1,1,1,3,3,2,2,1,3,3,1,"1,1,7",4
6303,18,2,3,8.25,"2,1,5","10,3,4",2,3,1,3,1,2,3,1,1,3,2,3,3,3,1,"2,3,1",7
6304,17,2,3,8.08,"4,1,7","12,2,3",2,1,1,1,1,1,3,1,1,3,3,1,3,1,1,"5,4,7",5
6305,19,2,1,7.77,"5,3,2","3,4,9",4,1,2,4,1,2,2,2,2,2,2,1,2,3,1,"2,1,3",10
6306,19,1,5,9.39,"8,5,2","10,11,8",5,1,2,5,2,2,3,1,1,2,3,2,3,1,1,"5,2,3",14
6307,19,2,5,8.12,"4,8,7","10,3,8",1,3,2,4,1,1,2,1,3,2,3,3,3,3,1,"4,1,2",2
6308,16,1,3,8.2,"8,4,1","1,5,7",1,1,4,4,2,1,2,1,3,1,1,2,3,2,2,"1,1,5",5
6309,18,1,5,7.4,"4,3,1","10,2,3",1,3,2,2,2,2,2,2,3,2,1,3,3,2,3,"2,5,6",1
6310,19,2,3,8.56,"4,3,2","10,12,7",2,4,2,3,3,3,2,2,2,2,1,2,1,3,1,"7,6,4",5
6311,18,1,5,8.15,"8,5,1","4,8,9",2,2,1,5,3,2,2,3,2,1,1,2,2,1,3,"6,7,4",2
6312,16,2,1,7.66,"8,1,4","2,8,9",3,4,2,3,2,3,3,3,1,3,1,2,3,2,3,"4,6,7",13
6313,16,2,4,8.8,"8,1,3","10,8,9",3,1,4,4,3,1,3,3,3,2,1,2,1,2,2,"4,1,3",4
6314,19,2,4,7.73,"2,4,5","11,12,3",4,2,3,5,1,2,1,3,1,3,2,1,2,2,2,"1,7,8",1
6315,16,1,1,7.81,"7,2,3","12,4,8",2,5,2,1,2,2,3,1,2,2,1,1,1,1,3,"1,4,2",4
6316,19,2,1,8.6,"7,5,8","12,4,6",1,5,2,3,1,2,3,2,1,3,1,3,1,1,2,"5,6,1",7
6317,18,1,2,9.1,"1,3,5","10,5,6",3,2,2,3,2,2,1,1,2,3,2,1,3,3,1,"7,4,5",8
6318,19,1,3,7.97,"7,4,2","10,4,9",5,2,3,5,3,1,1,3,1,2,3,2,2,1,1,"2,6,5",21
6319,19,1,4,7.94,"5,4,3","10,4,5",3,2,1,5,2,3,2,2,2,1,3,2,1,3,1,"5,1,6",1
6320,16,2,2,7.6,"1,2,8","11,3,5",1,2,2,5,1,3,1,3,1,3,3,3,1,2,2,"1,3,6",8
6321,16,2,3,9.05,"5,4,2","11,12,2",1,2,1,2,2,1,2,2,2,2,2,2,1,3,3,"2,5,3",5
6322,18,2,1,7.67,"5,4,7","12,2,8",4,4,5,4,2,1,3,3,3,3,2,1,2,2,1,"1,1,7",21
6323,17,2,5,7.92,"8,4,3","1,7,8",3,1,4,1,2,3,1,1,3,1,2,1,1,1,3,"7,1,1",1
6324,16,2,3,8.72,"7,2,1","10,11,2",4,1,5,5,1,1,1,3,3,3,1,3,1,3,2,"5,4,2",5
6325,18,2,5,7.58,"4,6,7","10,11,12",2,2,2,4,3,1,3,1,3,1,3,3,1,3,1,"1,1,3",14
6326,19,2,3,7.75,"4,1,3","11,12,4",1,2,5,2,2,1,3,2,3,2,1,3,2,2,1,"8,3,2",5
6327,17,1,3,9.2,"4,6,3","10,3,8",4,2,2,3,2,1,1,2,2,1,1,1,3,1,2,"3,7,4",5
6328,18,1,1,7.15,"8,3,2","12,2,9",3,2,2,4,1,1,3,2,2,2,3,1,3,1,3,"8,2,7",4
6329,18,2,3,8.07,"6,2,5","1,11,7",2,4,1,3,1,1,2,3,2,2,1,1,3,3,1,"3,4,2",21
6330,18,2,5,7.89,"5,7,2","11,7,8",3,4,2,3,3,1,3,2,2,3,1,2,2,3,2,"1,4,6",1
6331,19,2,1,8.09,"7,6,3","10,11,7",5,5,4,2,3,3,1,2,1,3,3,3,3,3,3,"3,1,4",4
6332,19,2,1,7,"5,4,3","11,3,8",3,4,2,3,1,2,2,1,2,3,2,3,3,2,3,"4,1,1",7
6333,18,2,5,7.86,"4,6,3","11,8,9",1,1,2,1,3,2,2,1,2,1,2,3,2,1,1,"4,7,2",2
6334,18,1,2,7.17,"1,8,3","1,4,7",5,2,4,1,3,2,1,2,2,3,2,1,2,3,1,"3,7,5",8
6335,19,2,1,8.09,"8,2,7","10,7,8",5,5,4,5,2,1,2,1,3,1,3,2,2,2,3,"2,5,7",12
6336,19,2,5,9.32,"4,7,5","4,5,8",1,1,3,3,3,1,2,2,2,2,2,1,1,2,2,"6,1,1",3
6337,17,2,1,8.22,"4,7,8","10,12,3",3,2,3,4,2,3,2,2,2,1,3,3,2,1,3,"3,1,4",6
6338,19,2,5,7.55,"4,3,5","1,3,4",1,5,1,4,2,1,2,2,1,1,3,2,3,1,2,"3,5,1",14
6339,19,1,2,8.5,"6,4,2","11,5,7",3,4,3,3,1,1,1,2,1,2,3,3,1,2,2,"2,8,6",8
6340,16,1,1,9.29,"1,2,7","10,5,6",2,2,2,3,2,3,1,3,3,3,3,1,2,2,2,"5,1,3",4
6341,18,2,5,8.17,"1,2,4","11,12,3",1,5,3,5,1,2,3,3,3,1,3,1,1,1,1,"5,8,7",2
6342,17,2,2,9.34,"2,5,6","2,7,8",4,2,1,1,1,1,2,1,2,2,2,3,2,2,2,"1,2,3",16
6343,17,1,1,8.68,"7,2,1","1,6,8",4,5,3,3,3,2,1,1,3,1,2,1,2,3,2,"5,1,3",10
6344,16,2,1,7.75,"6,3,7","4,7,9",5,5,2,5,2,3,3,2,3,3,1,2,1,2,3,"6,4,1",6
6345,17,1,1,7.05,"2,5,3","11,12,7",1,3,5,1,2,3,2,2,2,2,2,3,1,2,3,"1,3,6",6
6346,18,1,2,7.59,"3,6,1","10,2,8",4,1,5,2,1,1,3,3,3,2,3,2,1,2,2,"1,6,4",8
6347,16,1,2,8.33,"6,5,8","10,11,2",1,2,4,4,1,1,1,3,2,2,2,2,1,3,3,"4,1,5",8
6348,18,2,1,8.38,"4,7,5","3,7,8",2,3,5,2,3,3,1,3,1,1,1,2,1,2,3,"5,1,8",8
6349,19,2,4,7.63,"8,2,4","10,11,5",4,3,2,4,2,2,3,2,2,3,2,2,3,3,2,"1,8,7",1
6350,18,2,1,9.2,"6,7,8","10,12,2",3,1,5,4,3,1,2,1,2,3,3,1,2,1,2,"2,6,1",10
6351,17,1,1,8.41,"4,7,1","1,3,6",1,4,2,5,1,3,2,3,3,3,2,2,3,2,3,"5,6,3",10
6352,17,1,1,7.06,"2,6,8","12,3,7",5,2,5,5,2,1,2,1,1,1,2,2,3,1,3,"4,5,7",12
6353,18,1,1,9.26,"5,7,1","1,11,7",3,4,5,5,1,3,2,3,1,1,2,1,2,1,2,"2,1,4",8
6354,16,1,1,9.1,"3,5,2","10,3,6",5,5,3,2,3,1,3,3,3,2,3,1,1,2,2,"7,3,1",8
6355,19,2,4,7.91,"3,1,4","12,4,6",5,4,5,4,2,2,3,1,3,3,1,2,2,3,3,"8,3,5",5
6356,16,1,1,9.21,"4,2,8","6,8,9",4,5,4,1,2,2,3,3,2,2,1,3,2,2,2,"1,8,3",10
6357,17,1,1,8.99,"3,5,6","11,5,7",2,2,5,2,1,1,1,3,3,2,3,3,1,2,1,"8,3,1",6
6358,19,2,1,8.07,"2,8,1","1,11,6",2,5,5,4,1,2,1,1,2,3,1,2,2,2,2,"7,5,8",4
6359,18,1,2,8.49,"5,7,4","10,4,8",2,5,4,1,2,1,2,3,1,1,1,1,2,1,3,"2,3,6",16
6360,18,1,1,9.13,"7,6,8","3,6,9",1,1,4,3,2,2,1,3,3,1,3,2,3,1,2,"5,4,2",4
6361,16,2,4,7.49,"4,2,5","3,5,7",4,3,5,4,3,3,3,2,1,2,2,1,1,1,1,"4,8,1",18
6362,17,2,3,7.23,"6,8,2","12,5,9",4,3,4,3,2,3,1,2,2,1,3,2,1,2,3,"4,1,8",5
6363,18,1,3,9.25,"4,6,2","1,5,6",4,4,2,1,1,3,2,3,3,3,3,1,2,1,1,"6,4,7",5
6364,16,1,1,8.54,"1,5,6","11,6,7",4,1,3,3,1,2,1,2,1,2,1,1,2,2,1,"8,2,1",19
6365,19,2,3,7.36,"3,6,7","2,7,9",3,2,5,1,3,2,2,1,1,1,1,2,2,2,1,"5,7,8",21
6366,19,2,1,7.1,"2,6,4","3,4,6",1,2,5,1,2,3,1,2,2,3,2,2,3,1,1,"1,5,3",4
6367,17,1,1,8.8,"2,3,6","10,5,6",1,3,4,4,1,3,1,3,1,1,2,3,3,2,3,"5,8,4",8
6368,16,1,3,8.34,"3,7,1","12,2,8",4,3,1,1,3,1,2,3,3,2,1,3,3,1,2,"6,4,5",21
6369,19,2,3,7.18,"2,1,7","1,12,6",3,5,5,2,2,1,3,1,1,1,1,2,2,3,3,"1,8,2",21
6370,18,1,1,7.73,"2,3,6","11,5,9",2,5,3,2,2,3,3,1,1,2,2,2,2,2,1,"6,3,1",13
6371,18,1,3,8.84,"6,5,8","10,12,4",5,3,3,2,2,1,2,2,2,1,2,2,1,1,1,"3,1,1",5
6372,19,1,4,9.03,"7,2,1","12,2,7",3,3,3,4,2,1,1,3,3,2,3,2,1,1,2,"1,3,1",19
6373,16,1,5,9.21,"5,1,7","11,3,5",2,2,3,5,1,2,2,3,3,1,2,3,2,3,3,"3,8,1",2
6374,19,1,5,8.82,"2,7,1","2,8,9",3,2,4,4,1,3,3,3,1,2,1,1,3,3,2,"6,4,8",1
6375,16,2,2,7.23,"6,3,4","12,5,7",4,2,4,4,2,2,3,2,3,3,2,2,3,1,2,"8,6,1",17
6376,16,2,1,9.19,"1,6,5","12,5,9",5,3,5,4,2,3,3,3,3,1,3,1,3,3,2,"3,1,4",4
6377,19,2,4,7.03,"1,4,6","1,4,7",3,5,3,4,2,2,1,2,2,3,3,2,3,3,3,"7,4,5",1
6378,19,1,2,7.58,"8,7,4","11,12,5",4,1,2,2,1,2,2,1,2,2,3,1,1,1,2,"2,4,1",16
6379,16,2,4,8.56,"2,4,3","11,2,9",1,4,2,4,1,2,1,3,1,2,3,1,1,2,3,"1,6,1",4
6380,19,1,4,9.02,"1,2,6","11,4,7",1,2,1,4,1,1,1,3,2,3,1,1,3,2,2,"4,7,2",1
6381,16,2,3,9.49,"5,2,6","10,4,8",5,3,3,1,3,3,3,3,1,2,2,2,3,2,3,"1,6,5",5
6382,17,1,1,9.37,"6,1,5","1,12,2",3,5,2,5,2,2,3,1,3,3,3,2,3,2,1,"4,1,5",4
6383,19,2,1,8.26,"4,7,5","1,3,8",4,2,5,3,1,1,3,2,3,2,1,2,1,1,3,"1,1,2",11
6384,19,1,5,8.34,"7,2,3","5,6,9",5,4,1,3,1,3,1,2,2,1,1,1,3,1,3,"6,3,1",1
6385,16,1,5,8.6,"5,2,6","1,4,8",2,5,2,1,1,2,3,1,2,2,1,1,2,1,2,"4,5,3",1
6386,18,2,3,7.02,"6,5,8","1,6,8",1,3,1,5,1,2,3,3,2,2,1,1,3,1,1,"5,1,7",22
6387,16,1,4,9.3,"8,5,6","11,12,8",1,3,1,1,3,2,2,3,2,2,3,1,1,1,3,"7,1,5",4
6388,17,1,5,8.85,"2,7,5","1,6,7",2,2,1,1,1,3,2,1,3,3,3,2,2,3,2,"7,1,5",1
6389,17,2,2,8.61,"3,7,4","2,3,5",3,1,2,5,3,1,2,2,3,2,2,1,1,3,3,"8,4,3",8
6390,16,2,5,7.72,"4,1,7","10,11,3",4,2,1,1,2,2,1,2,3,1,3,3,3,3,2,"2,5,3",1
6391,17,2,1,8.95,"6,7,2","11,3,8",5,3,1,4,3,2,1,3,3,3,2,1,2,1,3,"4,1,5",8
6392,16,1,3,9.42,"6,2,1","10,5,8",2,2,2,5,3,1,2,1,2,1,1,2,1,1,2,"6,8,4",5
6393,19,2,4,8.27,"3,1,2","5,6,8",3,5,4,2,2,1,2,2,3,3,1,3,2,2,3,"5,1,4",5
6394,17,2,1,7.01,"4,2,8","2,5,7",3,3,2,4,1,1,2,1,1,2,1,1,1,3,1,"8,1,1",8
6395,19,2,1,8.69,"8,7,4","11,2,7",2,5,3,1,3,3,1,1,1,3,1,3,3,1,3,"6,7,1",7
6396,19,2,4,8.17,"6,7,3","2,7,8",5,3,5,1,3,2,1,2,3,1,2,2,1,2,2,"4,6,8",5
6397,17,1,5,7.92,"5,8,1","11,12,5",2,3,1,3,1,3,2,3,2,1,2,3,1,1,2,"2,7,3",3
6398,17,1,5,9.16,"3,6,4","10,3,7",1,3,5,5,3,2,1,1,1,2,1,2,1,3,3,"1,4,2",1
6399,17,2,1,7.99,"1,2,4","4,6,9",2,3,5,3,3,2,3,3,2,3,1,1,1,1,3,"7,5,2",10
6400,16,1,2,8,"6,8,4","1,2,8",1,3,4,4,2,3,3,3,2,2,1,1,1,3,3,"1,4,8",8
6401,17,2,4,7.85,"4,8,7","3,5,9",3,4,1,2,3,2,1,2,3,2,3,3,3,2,3,"6,1,4",6
6402,16,2,4,9.43,"7,6,2","11,12,2",3,3,4,2,3,2,1,3,2,3,2,2,2,2,1,"8,4,7",4
6403,16,1,1,7.38,"8,5,3","1,10,8",4,4,3,4,1,1,3,3,1,1,2,2,3,2,3,"4,2,3",4
6404,18,1,1,8.76,"3,7,2","3,6,8",4,3,2,4,3,3,2,2,3,2,2,3,1,1,2,"3,1,1",8
6405,17,1,1,8.43,"6,4,5","1,12,6",2,2,4,5,1,1,3,3,1,3,1,1,2,2,3,"1,7,8",21
6406,16,1,4,8.26,"6,8,7","1,10,9",4,5,4,4,1,3,1,3,1,2,2,1,2,2,3,"8,1,2",18
6407,17,1,2,8.89,"3,8,5","4,6,8",1,5,5,5,1,1,2,3,3,2,1,3,2,2,1,"4,6,1",16
6408,18,2,3,7.53,"3,8,6","2,7,8",2,2,1,3,2,2,1,3,3,2,3,3,1,1,3,"2,7,1",5
6409,17,1,4,8.35,"1,2,7","12,4,6",5,3,4,4,2,3,2,2,2,2,2,1,1,1,2,"5,7,4",22
6410,17,2,4,8.59,"2,1,4","1,7,9",3,1,4,3,2,1,2,3,2,1,2,2,2,3,3,"1,7,2",21
6411,16,1,4,8.19,"7,3,1","2,4,9",1,5,5,1,3,2,3,1,2,3,1,3,1,2,3,"1,2,8",1
6412,16,2,3,7.24,"5,7,2","1,5,7",5,5,2,4,3,3,1,2,3,1,2,2,2,3,3,"7,3,5",5
6413,16,1,3,7.16,"2,1,5","10,4,6",2,1,5,1,1,3,3,2,2,2,1,2,3,3,3,"1,3,5",22
6414,17,1,5,7.8,"3,5,4","10,5,9",1,4,1,1,3,2,1,3,1,2,2,1,1,2,2,"8,4,5",14
6415,18,2,4,7.6,"3,8,1","6,7,8",1,3,1,3,1,2,3,1,3,3,2,2,3,2,1,"5,1,2",5
6416,19,1,2,7.32,"7,5,8","3,5,6",4,2,4,1,3,2,1,3,3,2,3,3,2,3,2,"3,1,1",8
6417,16,2,3,7.38,"5,2,8","1,7,8",2,5,1,4,2,2,2,2,2,3,3,3,1,2,1,"3,6,1",5
6418,19,1,4,8.11,"7,5,2","12,3,5",2,5,4,4,2,2,3,1,3,2,3,3,1,1,1,"5,1,3",6
6419,16,2,3,7.61,"3,6,7","1,10,6",5,5,2,2,1,1,3,1,3,3,1,1,3,3,1,"3,1,2",5
6420,16,1,2,9.18,"6,4,3","10,12,7",4,5,5,1,1,2,3,3,3,3,3,1,3,1,2,"5,1,1",8
6421,18,2,4,7.14,"3,5,6","11,5,8",2,2,3,3,1,1,2,3,3,3,2,2,3,2,1,"1,5,3",19
6422,16,1,3,8.4,"4,7,5","10,2,9",5,1,1,5,2,1,2,2,3,2,3,2,3,3,3,"3,7,4",5
6423,18,1,5,7.07,"1,3,4","3,5,8",5,2,3,4,1,3,3,2,3,3,3,1,1,3,2,"4,5,1",1
6424,19,2,2,7.86,"4,6,3","11,2,5",1,1,4,5,2,2,3,2,3,1,2,2,1,1,2,"3,8,4",8
6425,16,2,1,9.12,"4,2,3","1,11,4",1,1,2,4,2,3,3,2,2,3,3,1,3,3,1,"6,4,2",4
6426,18,2,5,8.71,"2,8,4","4,8,9",5,5,3,3,2,1,2,3,2,3,2,1,3,1,1,"5,8,1",1
6427,18,1,1,9.12,"5,8,2","10,3,7",5,4,2,3,3,3,3,2,1,1,3,1,2,1,2,"3,1,4",11
6428,18,1,5,7.85,"2,4,1","10,11,12",3,5,5,2,2,3,1,3,2,1,3,2,1,2,1,"4,1,3",1
6429,17,1,2,8.93,"5,7,2","10,5,7",1,4,4,1,1,1,3,3,2,1,2,3,1,1,2,"5,2,1",8
6430,16,2,5,7.78,"1,4,6","10,2,7",3,4,1,3,3,1,3,2,3,1,2,1,1,1,1,"4,6,7",14
6431,19,2,1,7.06,"6,3,5","4,5,9",5,2,1,2,1,2,1,3,3,3,1,1,1,3,3,"7,6,8",4
6432,16,2,1,7.93,"5,7,4","11,12,2",3,3,4,5,3,2,1,2,1,3,2,1,3,2,3,"5,8,4",9
6433,17,1,3,7.79,"2,8,6","2,4,5",3,3,5,1,2,1,1,3,2,1,1,2,1,1,2,"1,3,8",5
6434,18,2,1,8.52,"2,7,1","1,12,6",5,4,4,5,1,3,2,1,1,1,3,2,1,2,1,"5,7,3",4
6435,18,1,3,8.7,"1,4,7","10,3,5",1,1,4,3,2,3,2,2,2,2,2,1,1,2,2,"4,6,8",5
6436,19,1,4,8.65,"8,1,6","11,2,9",2,4,1,1,1,3,3,2,2,3,3,2,3,1,1,"4,6,2",1
6437,17,1,5,7.55,"6,8,5","11,3,9",4,1,5,3,3,2,2,1,2,1,2,3,3,3,1,"7,1,8",2
6438,17,1,3,7.86,"3,1,2","3,6,9",1,1,1,5,1,2,2,2,3,1,2,2,2,2,2,"1,4,2",5
6439,18,1,2,9.36,"3,4,7","12,5,9",1,1,1,4,3,3,1,1,1,2,3,2,2,1,2,"7,8,1",8
6440,18,1,1,9.33,"4,2,6","12,3,6",1,3,4,5,1,1,1,1,1,2,3,2,1,1,3,"8,5,4",4
6441,19,1,5,8.65,"8,4,1","12,5,6",5,2,1,2,3,1,2,1,1,3,1,1,3,2,2,"1,7,5",14
6442,17,1,2,9.19,"7,4,6","11,4,7",3,4,1,3,1,1,1,2,2,2,1,3,1,2,2,"7,3,1",8
6443,18,1,1,7.53,"6,2,5","11,3,7",4,4,2,3,2,1,3,1,3,2,3,2,3,2,2,"3,7,8",13
6444,17,1,1,9.47,"5,7,4","11,4,5",4,1,5,3,3,3,2,2,2,1,2,1,1,3,1,"8,1,2",10
6445,16,2,1,7.01,"5,3,1","1,12,4",3,5,4,4,3,1,3,3,3,1,3,2,2,1,2,"4,7,1",8
6446,18,2,2,9.21,"8,5,1","11,3,4",2,2,1,1,2,3,3,1,2,3,3,2,1,1,1,"1,2,3",8
6447,16,2,3,7.66,"3,8,4","2,4,5",3,1,3,1,3,2,2,1,2,1,1,3,2,1,1,"7,4,3",21
6448,19,2,1,7.61,"3,5,4","11,6,8",5,5,3,1,1,2,1,1,2,1,1,2,2,3,3,"8,6,4",4
6449,19,1,2,8.26,"2,6,5","1,12,2",1,1,4,3,1,1,1,3,3,3,3,1,1,3,3,"5,6,7",8
6450,17,1,1,7.65,"4,7,6","2,3,5",1,3,2,3,1,1,1,2,1,1,3,2,2,2,2,"2,1,5",13
6451,16,1,1,8.45,"8,7,1","10,11,7",2,3,2,4,1,1,2,1,1,1,3,2,3,1,1,"5,4,6",13
6452,19,2,4,8.02,"4,7,8","4,6,7",4,2,1,3,3,3,3,3,1,3,3,3,3,1,1,"1,5,2",1
6453,19,1,3,7.19,"1,5,8","2,6,9",3,2,5,2,2,2,2,1,2,1,1,2,1,2,3,"8,5,1",5
6454,19,2,3,7.99,"5,6,4","12,5,6",4,4,1,5,1,2,1,2,1,2,1,1,1,2,3,"1,7,5",7
6455,16,1,3,8.72,"2,6,3","4,5,6",4,4,2,3,1,1,1,1,2,2,1,3,2,1,3,"1,5,6",21
6456,18,1,2,7.01,"5,1,2","1,12,6",4,4,2,4,3,2,3,2,2,1,2,3,3,3,1,"3,5,7",8
6457,19,1,4,8.36,"8,4,6","5,6,8",2,5,4,2,2,3,2,2,1,2,1,2,2,3,1,"1,3,6",1
6458,17,2,2,9.23,"1,5,2","1,10,2",1,1,4,1,2,3,2,2,1,2,3,3,2,1,3,"4,1,8",16
6459,16,1,5,8.52,"5,6,1","1,10,6",2,3,5,3,2,1,1,2,2,2,2,3,3,1,1,"6,1,8",3
6460,16,1,4,7.98,"6,1,3","4,5,9",3,5,2,5,1,1,2,3,1,2,1,3,3,2,2,"1,5,2",19
6461,19,2,5,9.45,"1,5,4","1,10,11",4,5,4,3,3,3,1,1,1,3,1,1,3,1,1,"3,2,1",1
6462,16,1,3,8.88,"2,8,3","11,3,7",1,4,5,2,1,1,1,1,3,1,1,3,2,3,1,"4,6,7",5
6463,17,2,1,7.51,"8,2,7","10,12,5",5,3,3,4,2,2,1,1,3,3,2,1,2,1,1,"1,3,7",6
6464,16,2,2,7.52,"4,1,8","2,5,9",2,2,3,4,2,3,2,3,1,3,1,1,3,3,2,"1,4,1",8
6465,18,1,2,8.32,"1,2,6","2,3,9",1,4,2,2,1,3,2,1,1,1,3,2,3,2,3,"8,4,6",16
6466,16,1,1,7.43,"1,6,8","1,12,2",1,5,5,2,2,1,1,1,3,3,1,1,1,2,2,"1,2,8",6
6467,16,2,3,8.71,"6,3,7","2,7,9",3,2,5,4,2,3,1,2,2,3,3,1,1,1,1,"5,1,1",22
